url,url_immagini
https://comics.panini.it/store/pub_ita_it/mlodo159-it-collana-japan-collana-japan-domestic-girlfriend-17.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/L/MLODO159_0.jpg
https://comics.panini.it/store/pub_ita_it/mmasa048-it-manga-saga-manga-saga-n-48.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMASA048_0.jpg
https://comics.panini.it/store/pub_ita_it/mmabl046r-it-manga-blade-akame-ga-kill-15-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMABL046R_0.jpg
https://comics.panini.it/store/pub_ita_it/mbeas009isbnr-it-beastars-beastars-9-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBEAS009ISBNR_0.jpg
https://comics.panini.it/store/pub_ita_it/mmabl028r3-it-manga-blade-akame-ga-kill-1-terza-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMABL028R3_0.jpg
https://comics.panini.it/store/pub_ita_it/mfoma005isbn-it-forever-manga-forever-manga-hikari-man-n-5.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/F/MFOMA005ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mbeas007isbnr-it-beastars-beastars-7-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBEAS007ISBNR_0.jpg
https://comics.panini.it/store/pub_ita_it/mmafc016-it-manga-fiction-manga-fiction-murcielago-n-16.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMAFC016_0.jpg
https://comics.panini.it/store/pub_ita_it/mcire004isbn-it-city-hunter-rebirth-city-hunter-rebirth-n-4.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/C/MCIRE004ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mnaoa012isbnc-it-nana-original-anime-edition-nana-reloaded-edition-cofa.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/N/MNAOA012ISBNC_0.jpg
https://comics.panini.it/store/pub_ita_it/mmato160-it-manga-top-manga-top-yuragisou-no-yuna-san-17.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMATO160_0.jpg
https://comics.panini.it/store/pub_ita_it/mmabl031r2-it-manga-blade-akame-ga-kill-4-seconda-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMABL031R2_0.jpg
https://comics.panini.it/store/pub_ita_it/mbeas008isbnr-it-beastars-beastars-8-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBEAS008ISBNR_0.jpg
https://comics.panini.it/store/pub_ita_it/mdede009isbn-it-dead-dead-demon-dedededestruct-dead-dead-demon-dedededestr.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/D/MDEDE009ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mevaa002isbn-it-evangelion-anima-romanzo-evangelion-anima-n-2.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/E/MEVAA002ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mnaru007r4-it-naruto-il-mito-naruto-il-mito-7-quarta-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/N/MNARU007R4_0.jpg
https://comics.panini.it/store/pub_ita_it/mblea012r4-it-bleach-bleach-12-quarta-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBLEA012R4_0.jpg
https://comics.panini.it/store/pub_ita_it/mbene031isbnr3-it-berserk-collection-serie-nera-berserk-collection-serie-ner.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBENE031ISBNR3_0.jpg
https://comics.panini.it/store/pub_ita_it/mnaoa002isbnr-it-nana-original-anime-edition-nana-reloaded-edition-2-pr.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/N/MNAOA002ISBNR_0.jpg
https://comics.panini.it/store/pub_ita_it/mnaru019r3-it-naruto-il-mito-naruto-il-mito-19-seconda-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/N/MNARU019R3_0.jpg
https://comics.panini.it/store/pub_ita_it/mblea060r-it-bleach-bleach-60-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBLEA060R_0.jpg
